geo,week,spend,revenue
Geo 24,2023-01-02,21966.03,184866.03
Geo 24,2023-01-09,20988.87,186869.43
Geo 24,2023-01-16,23995.48,172642.21
Geo 24,2023-01-23,21567.7,181213.04
Geo 24,2023-01-30,20828.3,178642.75
Geo 24,2023-02-06,23993.17,190684.57
Geo 24,2023-02-13,25354.6,179574.01
Geo 24,2023-02-20,23739.48,183896.68
Geo 24,2023-02-27,24192.14,216802.61
Geo 24,2023-03-06,25403.7,194903.14
Geo 24,2023-03-13,21880.24,204449.19
Geo 24,2023-03-20,23062.39,192673.42
Geo 24,2023-03-27,23722.41,175627.22
Geo 24,2023-04-03,23521.48,182297.68
Geo 24,2023-04-10,24611.23,182733.55
Geo 24,2023-04-17,25743.95,188952.44
Geo 24,2023-04-24,24235.52,206418.75
Geo 24,2023-05-01,24132.1,178704.79
Geo 24,2023-05-08,23274.81,172074.42
Geo 24,2023-05-15,24508.75,196426.81
Geo 24,2023-05-22,23752.6,184580.09
Geo 24,2023-05-29,23729.88,174643.53
Geo 24,2023-06-05,21918.19,172871.76
Geo 24,2023-06-12,22850.36,176555.2
Geo 24,2023-06-19,23912.19,175480.03
Geo 24,2023-06-26,21945.86,194975.45
Geo 24,2023-07-03,20729.64,199126.98
Geo 24,2023-07-10,24984.03,181497.78
Geo 24,2023-07-17,21881.64,180522.99
Geo 24,2023-07-24,21775.32,165556.03
Geo 24,2023-07-31,21934.72,183167.52
Geo 24,2023-08-07,20822.77,178179.0
Geo 24,2023-08-14,19048.43,176392.89
Geo 24,2023-08-21,20046.0,162099.47
Geo 24,2023-08-28,20394.13,155759.61
Geo 24,2023-09-04,19894.04,164190.65
Geo 24,2023-09-11,22368.6,181348.99
Geo 24,2023-09-18,21875.58,191829.26
Geo 24,2023-09-25,21344.64,186651.25
Geo 24,2023-10-02,20228.58,181441.59
Geo 24,2023-10-09,19442.85,193685.96
Geo 24,2023-10-16,20715.7,187354.02
Geo 24,2023-10-23,20211.67,182765.9
Geo 24,2023-10-30,20086.21,179739.59
Geo 24,2023-11-06,19106.32,181889.57
Geo 24,2023-11-13,21817.83,185840.48
Geo 24,2023-11-20,22307.93,194327.14
Geo 24,2023-11-27,21781.38,211353.15
Geo 24,2023-12-04,22361.22,220465.72
Geo 24,2023-12-11,23159.35,203825.39
Geo 24,2023-12-18,22777.57,206368.24
Geo 24,2023-12-25,25043.07,209198.79
Geo 24,2024-01-01,23434.31,200887.61
Geo 24,2024-01-08,23867.68,176169.47
Geo 24,2024-01-15,25838.1,183891.67
Geo 24,2024-01-22,26328.95,182334.0
Geo 24,2024-01-29,24288.04,163583.85
Geo 24,2024-02-05,26636.26,176993.97
Geo 24,2024-02-12,25381.86,170495.45
Geo 24,2024-02-19,23547.35,207899.41
Geo 24,2024-02-26,23327.97,190826.71
Geo 24,2024-03-04,21291.65,203305.04
Geo 24,2024-03-11,23045.9,190720.37
Geo 24,2024-03-18,24299.44,217875.14
Geo 24,2024-03-25,27957.54,246400.35
Geo 25,2022-04-04,10422.39,90721.5
Geo 25,2022-04-11,9357.77,85192.49
Geo 25,2022-04-18,10282.49,87275.5
Geo 25,2022-04-25,10091.23,83685.09
Geo 25,2022-05-02,9724.32,85112.95
Geo 25,2022-05-09,8832.44,81185.92
Geo 25,2022-05-16,9192.86,80718.49
Geo 25,2022-05-23,9963.62,82379.65
Geo 25,2022-05-30,10743.72,72914.05
Geo 25,2022-06-06,9975.6,72491.36
Geo 25,2022-06-13,10159.47,80242.15
Geo 25,2022-06-20,9856.56,77804.37
Geo 25,2022-06-27,8612.56,77327.61
Geo 25,2022-07-04,8724.99,78390.1
Geo 25,2022-07-11,8677.89,80297.36
Geo 25,2022-07-18,8638.31,76328.09
Geo 25,2022-07-25,9343.02,76199.2
Geo 25,2022-08-01,8759.85,77995.98
Geo 25,2022-08-08,8744.57,80345.59
Geo 25,2022-08-15,8145.02,79027.99
Geo 25,2022-08-22,8533.89,74001.17
Geo 25,2022-08-29,8672.42,72144.23
Geo 25,2022-09-05,7758.3,78639.27
Geo 25,2022-09-12,8491.43,80576.95
Geo 25,2022-09-19,8989.84,74270.92
Geo 25,2022-09-26,8415.65,69000.99
Geo 25,2022-10-03,8891.12,69936.63
Geo 25,2022-10-10,8110.0,68575.7
Geo 25,2022-10-17,8285.98,65754.52
Geo 25,2022-10-24,9379.04,65135.47
Geo 25,2022-10-31,10148.84,72617.37
Geo 25,2022-11-07,9361.51,81567.86
Geo 25,2022-11-14,8558.62,80227.73
Geo 25,2022-11-21,8461.5,72759.07
Geo 25,2022-11-28,10199.99,77938.75
Geo 25,2022-12-05,9496.58,77612.82
Geo 25,2022-12-12,8767.23,73357.02
Geo 25,2022-12-19,9621.98,78258.64
Geo 25,2022-12-26,9469.27,78434.41
Geo 25,2023-01-02,9550.61,80193.5
Geo 25,2023-01-09,11023.12,87406.04
Geo 25,2023-01-16,10379.62,85193.24
Geo 25,2023-01-23,9764.37,79736.25
Geo 25,2023-01-30,11130.11,77426.0
Geo 25,2023-02-06,10333.18,84372.85
Geo 25,2023-02-13,10563.86,78918.59
Geo 25,2023-02-20,9765.37,74663.9
Geo 25,2023-02-27,11178.9,74377.77
Geo 25,2023-03-06,10146.26,76311.86
Geo 25,2023-03-13,9796.18,75600.7
Geo 25,2023-03-20,11203.86,82521.0
Geo 25,2023-03-27,11395.04,77551.71
Geo 25,2023-04-03,10402.43,85356.83
Geo 25,2023-04-10,9551.91,77401.95
Geo 25,2023-04-17,10504.6,73204.98
Geo 25,2023-04-24,9904.26,79116.09
Geo 25,2023-05-01,11179.51,81265.4
Geo 25,2023-05-08,10432.3,86626.37
Geo 25,2023-05-15,10434.32,96513.98
Geo 25,2023-05-22,10069.89,88146.38
Geo 25,2023-05-29,9751.3,88035.82
Geo 25,2023-06-05,9824.37,85735.29
Geo 25,2023-06-12,10377.96,82270.09
Geo 25,2023-06-19,9617.35,79287.35
Geo 25,2023-06-26,9100.97,76167.73
Geo 25,2023-07-03,8744.0,70491.93
Geo 25,2023-07-10,9097.73,74940.38
Geo 25,2023-07-17,7458.53,71830.93
Geo 25,2023-07-24,8692.05,77841.76
Geo 25,2023-07-31,8188.33,80818.86
Geo 25,2023-08-07,7505.22,80647.0
Geo 25,2023-08-14,9465.62,72659.87
Geo 25,2023-08-21,8125.49,76138.93
Geo 25,2023-08-28,8578.76,76169.71
Geo 25,2023-09-04,8450.92,67682.21
Geo 25,2023-09-11,8810.06,64877.45
Geo 25,2023-09-18,8918.37,84658.67
Geo 25,2023-09-25,8219.69,79525.6
Geo 25,2023-10-02,9231.09,76576.48
Geo 25,2023-10-09,9634.3,73614.98
Geo 25,2023-10-16,8859.92,72037.58
Geo 25,2023-10-23,8695.79,73499.47
Geo 25,2023-10-30,9635.51,64098.91
Geo 25,2023-11-06,10797.77,71443.36
Geo 25,2023-11-13,9878.89,77740.24
Geo 25,2023-11-20,9735.13,76203.58
Geo 25,2023-11-27,9039.71,84216.87
Geo 25,2023-12-04,9403.32,82308.52
Geo 25,2023-12-11,10217.56,83471.94
Geo 25,2023-12-18,10837.77,75976.05
Geo 25,2023-12-25,10963.01,88624.78
Geo 25,2024-01-01,11064.78,84616.57
Geo 25,2024-01-08,10667.75,83999.52
Geo 25,2024-01-15,10976.58,82551.67
Geo 25,2024-01-22,11548.71,78957.92
Geo 25,2024-01-29,11810.32,86080.36
Geo 25,2024-02-05,13123.84,79998.82
Geo 25,2024-02-12,11849.95,84044.41
Geo 25,2024-02-19,12396.91,85347.74
Geo 25,2024-02-26,11967.52,80765.23
Geo 25,2024-03-04,12136.56,81206.13
Geo 25,2024-03-11,11185.5,75565.21
Geo 25,2024-03-18,11982.89,77166.84
Geo 25,2024-03-25,11559.15,86250.17
Geo 26,2022-04-04,9033.48,77619.74
Geo 26,2022-04-11,9585.97,76886.0
Geo 26,2022-04-18,8182.52,82205.4
Geo 26,2022-04-25,9927.0,83345.06
Geo 26,2022-05-02,8822.7,79098.58
Geo 26,2022-05-09,10375.21,74837.71
Geo 26,2022-05-16,8429.11,70628.34
Geo 26,2022-05-23,9050.41,68951.41
Geo 26,2022-05-30,9174.99,68842.5
Geo 26,2022-06-06,8353.71,64467.98
Geo 26,2022-06-13,8481.35,74021.14
Geo 26,2022-06-20,7574.89,63161.2
Geo 26,2022-06-27,7784.45,61033.23
Geo 26,2022-07-04,8044.2,67580.13
Geo 26,2022-07-11,8918.81,64456.83
Geo 26,2022-07-18,9256.65,69811.23
Geo 26,2022-07-25,8921.69,71703.14
Geo 26,2022-08-01,8255.05,62764.5
Geo 26,2022-08-08,7754.92,70042.38
Geo 26,2022-08-15,7988.66,66995.59
Geo 26,2022-08-22,8067.08,68613.07
Geo 26,2022-08-29,8738.97,65135.53
Geo 26,2022-09-05,7993.52,62505.9
Geo 26,2022-09-12,7591.32,67959.68
Geo 26,2022-09-19,7088.81,67882.75
Geo 26,2022-09-26,7479.13,60784.41
Geo 26,2022-10-03,8335.32,59899.65
Geo 26,2022-10-10,8054.53,55273.96
Geo 26,2022-10-17,7771.65,63208.64
Geo 26,2022-10-24,8320.39,65730.03
Geo 26,2022-10-31,8903.57,64085.28
Geo 26,2022-11-07,8273.06,65317.49
Geo 26,2022-11-14,9269.36,71772.56
Geo 26,2022-11-21,8503.3,79859.0
Geo 26,2022-11-28,8483.74,69169.17
Geo 26,2022-12-05,8829.37,70963.05
Geo 26,2022-12-12,9370.17,72985.92
Geo 26,2022-12-19,8739.21,81955.54
Geo 26,2022-12-26,8163.34,74356.59
Geo 26,2023-01-02,8888.28,73610.1
Geo 26,2023-01-09,8860.05,73821.51
Geo 26,2023-01-16,10063.2,75100.59
Geo 26,2023-01-23,10824.78,71935.43
Geo 26,2023-01-30,10329.75,71128.89
Geo 26,2023-02-06,10129.62,73295.11
Geo 26,2023-02-13,10451.64,82942.85
Geo 26,2023-02-20,9756.03,80331.56
Geo 26,2023-02-27,10452.79,75341.57
Geo 26,2023-03-06,10035.18,71237.64
Geo 26,2023-03-13,10529.09,75047.47
Geo 26,2023-03-20,10819.76,84287.33
Geo 26,2023-03-27,10265.51,81018.69
Geo 26,2023-04-03,10339.75,76515.37
Geo 26,2023-04-10,9477.05,82145.8
Geo 26,2023-04-17,8870.79,75966.17
Geo 26,2023-04-24,8863.88,76228.28
Geo 26,2023-05-01,9872.72,73946.63
Geo 26,2023-05-08,8274.04,81210.41
Geo 26,2023-05-15,9907.57,83296.15
Geo 26,2023-05-22,10132.04,91363.41
Geo 26,2023-05-29,10460.12,84114.55
Geo 26,2023-06-05,9795.79,81326.58
Geo 26,2023-06-12,9199.66,77456.59
Geo 26,2023-06-19,9358.01,66803.26
Geo 26,2023-06-26,8882.07,61949.02
Geo 26,2023-07-03,10225.31,64671.28
Geo 26,2023-07-10,9854.94,73255.38
Geo 26,2023-07-17,9372.69,70359.4
Geo 26,2023-07-24,8883.0,68453.04
Geo 26,2023-07-31,9097.78,70323.66
Geo 26,2023-08-07,8261.57,75538.7
Geo 26,2023-08-14,8339.51,75174.41
Geo 26,2023-08-21,8771.68,77181.72
Geo 26,2023-08-28,8293.83,73320.64
Geo 26,2023-09-04,8198.05,71369.24
Geo 26,2023-09-11,8931.08,62839.94
Geo 26,2023-09-18,8940.29,62211.52
Geo 26,2023-09-25,9092.62,73149.27
Geo 26,2023-10-02,8540.9,77977.11
Geo 26,2023-10-09,9124.71,77219.23
Geo 26,2023-10-16,8277.72,75704.74
Geo 26,2023-10-23,8493.0,68271.76
Geo 26,2023-10-30,8613.26,72682.67
Geo 26,2023-11-06,8200.15,62110.45
Geo 26,2023-11-13,9183.12,67306.7
Geo 26,2023-11-20,9623.73,72545.18
Geo 26,2023-11-27,9311.02,72160.47
Geo 26,2023-12-04,9185.69,75315.62
Geo 26,2023-12-11,10049.0,84436.16
Geo 26,2023-12-18,10173.51,79090.72
Geo 26,2023-12-25,9812.58,83057.3
Geo 26,2024-01-01,10080.04,84855.47
Geo 26,2024-01-08,10560.57,73797.27
Geo 26,2024-01-15,9303.72,68361.32
Geo 26,2024-01-22,10828.23,67756.11
Geo 26,2024-01-29,8899.61,76546.79
Geo 26,2024-02-05,10426.9,79004.93
Geo 26,2024-02-12,10525.71,77553.55
Geo 26,2024-02-19,11375.33,82504.43
Geo 26,2024-02-26,10819.22,76527.69
Geo 26,2024-03-04,11148.23,79825.14
Geo 26,2024-03-11,10688.17,77380.58
Geo 26,2024-03-18,9923.2,81154.15
Geo 26,2024-03-25,10529.56,81953.88
Geo 27,2022-04-04,21660.79,147434.13
Geo 27,2022-04-11,19129.17,155324.55
Geo 27,2022-04-18,19307.13,169473.05
Geo 27,2022-04-25,17772.56,162523.7
Geo 27,2022-05-02,19271.15,163437.09
Geo 27,2022-05-09,17761.9,152157.22
Geo 27,2022-05-16,18383.69,164389.81
Geo 27,2022-05-23,16875.48,155585.68
Geo 27,2022-05-30,18221.29,157692.81
Geo 27,2022-06-06,18315.21,153910.22
Geo 27,2022-06-13,17429.42,140859.22
Geo 27,2022-06-20,17970.47,133339.71
Geo 27,2022-06-27,18851.23,153107.42
Geo 27,2022-07-04,17446.52,161275.96
Geo 27,2022-07-11,18579.38,169510.28
Geo 27,2022-07-18,19117.94,145788.18
Geo 27,2022-07-25,19093.48,159714.63
Geo 27,2022-08-01,18402.23,144267.49
Geo 27,2022-08-08,17802.8,137532.89
Geo 27,2022-08-15,17628.73,133655.48
Geo 27,2022-08-22,17812.37,142722.32
Geo 27,2022-08-29,18240.82,156846.64
Geo 27,2022-09-05,16825.42,157082.85
Geo 27,2022-09-12,16439.12,158186.61
Geo 27,2022-09-19,16031.05,153081.24
Geo 27,2022-09-26,16937.55,149295.18
Geo 27,2022-10-03,15793.27,135267.68
Geo 27,2022-10-10,16173.75,121032.16
Geo 27,2022-10-17,17321.91,122460.64
Geo 27,2022-10-24,15197.41,138119.73
Geo 27,2022-10-31,14715.04,135531.49
Geo 27,2022-11-07,16535.7,159111.11
Geo 27,2022-11-14,17012.53,146747.51
Geo 27,2022-11-21,18928.44,157208.24
Geo 27,2022-11-28,19180.42,128992.05
Geo 27,2022-12-05,19841.26,150384.89
Geo 27,2022-12-12,20963.99,147296.34
Geo 27,2022-12-19,20265.56,162530.85
Geo 27,2022-12-26,18328.97,164156.74
Geo 27,2023-01-02,20716.73,154657.27
Geo 27,2023-01-09,21905.73,164132.89
Geo 27,2023-01-16,20757.57,153420.12
Geo 27,2023-01-23,19347.51,173782.0
Geo 27,2023-01-30,20234.25,163858.91
Geo 27,2023-02-06,18856.59,178356.72
Geo 27,2023-02-13,19153.61,163913.56
Geo 27,2023-02-20,18985.09,167736.97
Geo 27,2023-02-27,19753.52,179889.49
Geo 27,2023-03-06,23201.94,176093.25
Geo 27,2023-03-13,22153.89,158922.61
Geo 27,2023-03-20,20720.4,167674.78
Geo 27,2023-03-27,19258.76,189401.77
Geo 27,2023-04-03,19853.81,192940.53
Geo 27,2023-04-10,18382.19,146710.11
Geo 27,2023-04-17,21005.19,163459.01
Geo 27,2023-04-24,20708.06,172499.88
Geo 27,2023-05-01,19985.01,159030.65
Geo 27,2023-05-08,18366.87,166053.19
Geo 27,2023-05-15,18022.1,172566.26
Geo 27,2023-05-22,19094.44,171360.43
Geo 27,2023-05-29,18769.07,155746.69
Geo 27,2023-06-05,18322.0,158030.42
Geo 27,2023-06-12,18050.6,170617.62
Geo 27,2023-06-19,20201.22,163040.99
Geo 27,2023-06-26,19030.42,149703.6
Geo 27,2023-07-03,18004.93,137424.75
Geo 27,2023-07-10,17045.14,141850.68
Geo 27,2023-07-17,17920.31,152971.99
Geo 27,2023-07-24,18000.62,187741.16
Geo 27,2023-07-31,17202.25,182390.52
Geo 27,2023-08-07,16099.55,169759.78
Geo 27,2023-08-14,16492.46,170064.18
Geo 27,2023-08-21,16764.03,163085.85
Geo 27,2023-08-28,15858.01,155732.79
Geo 27,2023-09-04,16745.55,150230.6
Geo 27,2023-09-11,16709.18,144807.83
Geo 27,2023-09-18,16806.81,148144.58
Geo 27,2023-09-25,16890.85,158713.03
Geo 27,2023-10-02,17075.61,156921.91
Geo 27,2023-10-09,18903.75,168582.57
Geo 27,2023-10-16,17960.47,163281.02
Geo 27,2023-10-23,19400.63,155150.06
Geo 27,2023-10-30,16951.86,143816.97
Geo 27,2023-11-06,19360.72,155548.56
Geo 27,2023-11-13,20847.42,144116.47
Geo 27,2023-11-20,19700.01,129293.22
Geo 27,2023-11-27,20096.78,147586.53
Geo 27,2023-12-04,20357.53,155404.58
Geo 27,2023-12-11,18723.65,175118.01
Geo 27,2023-12-18,19637.42,162085.81
Geo 27,2023-12-25,19403.57,160093.86
Geo 27,2024-01-01,20938.74,159388.39
Geo 27,2024-01-08,20471.56,155842.95
Geo 27,2024-01-15,19117.57,161421.36
Geo 27,2024-01-22,20021.2,169211.07
Geo 27,2024-01-29,20106.41,161418.72
Geo 27,2024-02-05,21108.0,140906.52
Geo 27,2024-02-12,22733.9,154923.84
Geo 27,2024-02-19,20502.83,160903.05
Geo 27,2024-02-26,22622.36,163201.12
Geo 27,2024-03-04,20420.65,173880.65
Geo 27,2024-03-11,21720.85,172156.69
Geo 27,2024-03-18,22737.72,163302.98
Geo 27,2024-03-25,22733.03,167813.4
Geo 28,2022-04-04,31051.99,237696.67
Geo 28,2022-04-11,29853.84,238119.35
Geo 28,2022-04-18,30580.58,250585.27
Geo 28,2022-04-25,31672.77,257940.68
Geo 28,2022-05-02,30120.74,285174.19
Geo 28,2022-05-09,33669.75,292912.86
Geo 28,2022-05-16,29133.41,276211.69
Geo 28,2022-05-23,28710.68,254762.64
Geo 28,2022-05-30,27974.94,283632.81
Geo 28,2022-06-06,29828.73,305627.78
Geo 28,2022-06-13,27369.36,291091.64
Geo 28,2022-06-20,29247.21,274687.29
Geo 28,2022-06-27,27686.43,261027.76
Geo 28,2022-07-04,26740.03,229948.25
Geo 28,2022-07-11,26708.83,238336.37
Geo 28,2022-07-18,27683.12,245248.52
Geo 28,2022-07-25,24944.06,244429.98
Geo 28,2022-08-01,28407.17,229643.82
Geo 28,2022-08-08,28346.57,229503.45
Geo 28,2022-08-15,26535.89,252884.45
Geo 28,2022-08-22,26363.84,218926.79
Geo 28,2022-08-29,26643.19,204431.69
Geo 28,2022-09-05,28216.13,197126.21
Geo 28,2022-09-12,24371.7,215532.35
Geo 28,2022-09-19,23637.97,216738.38
Geo 28,2022-09-26,23089.78,212550.37
Geo 28,2022-10-03,25016.23,199701.96
Geo 28,2022-10-10,24769.9,226430.42
Geo 28,2022-10-17,25936.44,240523.78
Geo 28,2022-10-24,27756.42,219865.11
Geo 28,2022-10-31,28131.23,250168.3
Geo 28,2022-11-07,26952.58,260358.41
Geo 28,2022-11-14,30114.24,260141.11
Geo 28,2022-11-21,30492.99,211922.99
Geo 28,2022-11-28,27306.39,252947.68
Geo 28,2022-12-05,29515.59,263664.32
Geo 28,2022-12-12,30928.14,244699.28
Geo 28,2022-12-19,28967.82,231382.24
Geo 28,2022-12-26,32513.07,251408.54
Geo 28,2023-01-02,29932.78,250269.53
Geo 28,2023-01-09,29691.74,268735.3
Geo 28,2023-01-16,33304.9,240047.7
Geo 28,2023-01-23,30118.87,235561.31
Geo 28,2023-01-30,32762.71,226935.81
Geo 28,2023-02-06,34596.92,227626.22
Geo 28,2023-02-13,31920.35,269364.69
Geo 28,2023-02-20,29332.99,265555.06
Geo 28,2023-02-27,32092.11,263069.98
Geo 28,2023-03-06,33238.73,236623.08
Geo 28,2023-03-13,35429.42,262954.25
Geo 28,2023-03-20,35231.44,275641.65
Geo 28,2023-03-27,36086.4,278426.31
Geo 28,2023-04-03,32195.9,247876.89
Geo 28,2023-04-10,34519.03,244290.3
Geo 28,2023-04-17,34337.27,277807.02
Geo 28,2023-04-24,33379.62,294987.16
Geo 28,2023-05-01,32831.22,276206.64
Geo 28,2023-05-08,35355.59,282827.91
Geo 28,2023-05-15,34845.26,233042.7
Geo 28,2023-05-22,30400.25,256951.71
Geo 28,2023-05-29,35684.34,280481.24
Geo 28,2023-06-05,33052.46,247775.1
Geo 28,2023-06-12,32707.72,260419.27
Geo 28,2023-06-19,31023.18,248506.84
Geo 28,2023-06-26,28885.68,231407.04
Geo 28,2023-07-03,29373.08,253973.23
Geo 28,2023-07-10,27568.49,269501.42
Geo 28,2023-07-17,26549.9,265161.54
Geo 28,2023-07-24,26501.75,263139.07
Geo 28,2023-07-31,31786.57,243574.32
Geo 28,2023-08-07,29860.77,262551.1
Geo 28,2023-08-14,27660.58,252441.68
Geo 28,2023-08-21,27305.98,244789.52
Geo 28,2023-08-28,27554.9,264252.36
Geo 28,2023-09-04,29281.88,261628.18
Geo 28,2023-09-11,26654.03,261503.41
Geo 28,2023-09-18,26520.53,258596.35
Geo 28,2023-09-25,29053.12,235659.83
Geo 28,2023-10-02,27812.23,240892.14
Geo 28,2023-10-09,26784.68,255733.28
Geo 28,2023-10-16,28301.42,240556.1
Geo 28,2023-10-23,23681.01,253920.82
Geo 28,2023-10-30,28947.62,233245.88
Geo 28,2023-11-06,29067.8,270611.83
Geo 28,2023-11-13,27981.21,254475.44
Geo 28,2023-11-20,29598.9,260143.92
Geo 28,2023-11-27,31467.5,231605.34
Geo 28,2023-12-04,30530.89,253408.58
Geo 28,2023-12-11,30206.56,271918.64
Geo 28,2023-12-18,30255.74,258006.78
Geo 28,2023-12-25,31264.35,244802.23
Geo 28,2024-01-01,34490.75,254393.62
Geo 28,2024-01-08,32486.83,231795.64
Geo 28,2024-01-15,32187.19,271777.25
Geo 28,2024-01-22,34408.54,256113.65
Geo 28,2024-01-29,31752.77,251414.47
Geo 28,2024-02-05,31759.94,250140.43
Geo 28,2024-02-12,28071.38,258654.2
Geo 28,2024-02-19,30075.11,257204.8
Geo 28,2024-02-26,34988.19,315481.68
Geo 28,2024-03-04,32653.36,278972.28
Geo 28,2024-03-11,36188.41,270847.97
Geo 28,2024-03-18,31278.67,304508.8
Geo 28,2024-03-25,35024.92,271759.76
Geo 29,2022-04-04,20139.17,132608.63
Geo 29,2022-04-11,19688.72,137230.5
Geo 29,2022-04-18,18165.5,133274.37
Geo 29,2022-04-25,18110.52,150300.63
Geo 29,2022-05-02,20400.54,151825.61
Geo 29,2022-05-09,19479.18,148991.22
Geo 29,2022-05-16,18870.59,165057.52
Geo 29,2022-05-23,20642.4,141411.11
Geo 29,2022-05-30,20366.12,153192.26
Geo 29,2022-06-06,18164.52,156820.2
Geo 29,2022-06-13,18077.49,152448.66
Geo 29,2022-06-20,17743.16,169462.56
Geo 29,2022-06-27,16274.85,140739.32
Geo 29,2022-07-04,16157.62,148038.71
Geo 29,2022-07-11,17547.2,142776.54
Geo 29,2022-07-18,15813.63,149275.52
Geo 29,2022-07-25,14909.83,140513.11
Geo 29,2022-08-01,15096.25,144593.45
Geo 29,2022-08-08,16609.88,128011.12
Geo 29,2022-08-15,15364.24,131140.87
Geo 29,2022-08-22,16561.82,140273.78
Geo 29,2022-08-29,16594.7,152075.88
Geo 29,2022-09-05,16199.9,146549.12
Geo 29,2022-09-12,15861.03,146017.36
Geo 29,2022-09-19,16326.34,136014.27
Geo 29,2022-09-26,16940.44,141899.84
Geo 29,2022-10-03,17020.54,140334.27
Geo 29,2022-10-10,15604.69,161777.47
Geo 29,2022-10-17,15699.09,131962.83
Geo 29,2022-10-24,17531.74,141230.99
Geo 29,2022-10-31,15604.95,141126.61
Geo 29,2022-11-07,17528.92,155507.19
Geo 29,2022-11-14,16738.12,171863.3
Geo 29,2022-11-21,17736.5,146895.72
Geo 29,2022-11-28,20425.62,141595.18
Geo 29,2022-12-05,19507.87,142218.22
Geo 29,2022-12-12,20201.1,136770.01
Geo 29,2022-12-19,19504.38,159266.2
Geo 29,2022-12-26,18356.73,152967.14
Geo 29,2023-01-02,17859.83,151525.24
Geo 29,2023-01-09,18215.78,150497.27
Geo 29,2023-01-16,18459.82,149390.06
Geo 29,2023-01-23,19325.49,159175.65
Geo 29,2023-01-30,20400.99,145920.15
Geo 29,2023-02-06,20454.65,154987.54
Geo 29,2023-02-13,20275.38,147167.01
Geo 29,2023-02-20,20294.93,158343.26
Geo 29,2023-02-27,17913.49,167558.78
Geo 29,2023-03-06,19938.78,172623.92
Geo 29,2023-03-13,20486.18,179532.3
Geo 29,2023-03-20,18951.07,170148.73
Geo 29,2023-03-27,20171.27,164248.22
Geo 29,2023-04-03,20458.29,160990.43
Geo 29,2023-04-10,20453.07,171958.76
Geo 29,2023-04-17,19174.6,175137.71
Geo 29,2023-04-24,19796.92,183981.85
Geo 29,2023-05-01,18945.0,180569.94
Geo 29,2023-05-08,20095.12,163194.15
Geo 29,2023-05-15,21072.36,164831.6
Geo 29,2023-05-22,21639.73,176330.64
Geo 29,2023-05-29,20407.36,165659.32
Geo 29,2023-06-05,19120.44,172810.38
Geo 29,2023-06-12,18916.9,176363.54
Geo 29,2023-06-19,18554.26,178486.79
Geo 29,2023-06-26,18037.24,160707.58
Geo 29,2023-07-03,17017.63,155412.9
Geo 29,2023-07-10,18012.62,167231.55
Geo 29,2023-07-17,18263.29,178398.7
Geo 29,2023-07-24,17255.34,161403.79
Geo 29,2023-07-31,17036.58,149082.1
Geo 29,2023-08-07,16903.55,137935.55
Geo 29,2023-08-14,17780.53,133946.33
Geo 29,2023-08-21,17198.28,144131.74
Geo 29,2023-08-28,16035.97,156330.56
Geo 29,2023-09-04,16047.39,149305.67
Geo 29,2023-09-11,16403.42,140592.69
Geo 29,2023-09-18,16892.4,147768.16
Geo 29,2023-09-25,15322.21,145256.36
Geo 29,2023-10-02,17233.83,168964.84
Geo 29,2023-10-09,16742.37,172757.85
Geo 29,2023-10-16,17411.32,160715.52
Geo 29,2023-10-23,17098.5,151118.68
Geo 29,2023-10-30,17647.61,147952.6
Geo 29,2023-11-06,18870.29,152728.29
Geo 29,2023-11-13,17836.96,147999.38
Geo 29,2023-11-20,16744.73,144816.11
Geo 29,2023-11-27,16505.22,151020.4
Geo 29,2023-12-04,19052.1,174616.44
Geo 29,2023-12-11,21621.57,169228.56
Geo 29,2023-12-18,20666.09,149430.68
Geo 29,2023-12-25,23447.18,160873.99
Geo 29,2024-01-01,20747.8,149464.33
Geo 29,2024-01-08,21060.8,143601.08
Geo 29,2024-01-15,20537.36,168217.08
Geo 29,2024-01-22,22239.87,170373.73
Geo 29,2024-01-29,18836.05,174142.15
Geo 29,2024-02-05,20215.49,185818.83
Geo 29,2024-02-12,19284.57,173013.31
Geo 29,2024-02-19,20813.89,177093.73
Geo 29,2024-02-26,19075.66,168358.42
Geo 29,2024-03-04,19455.25,182661.61
Geo 29,2024-03-11,21396.27,172299.48
Geo 29,2024-03-18,20011.26,171775.93
Geo 29,2024-03-25,21264.42,185668.13
Geo 30,2022-04-04,38388.15,333129.32
Geo 30,2022-04-11,36890.22,359078.26
Geo 30,2022-04-18,39527.73,372310.76
Geo 30,2022-04-25,44532.02,376040.87
Geo 30,2022-05-02,44539.69,347425.58
Geo 30,2022-05-09,39774.01,315764.34
Geo 30,2022-05-16,42287.05,319585.66
Geo 30,2022-05-23,38945.65,360037.75
Geo 30,2022-05-30,39423.23,355518.37
Geo 30,2022-06-06,37937.06,344149.62
Geo 30,2022-06-13,35923.21,334227.13
Geo 30,2022-06-20,36679.69,318437.82
Geo 30,2022-06-27,39859.0,305329.15
Geo 30,2022-07-04,38385.72,309564.66
Geo 30,2022-07-11,40743.15,303060.98
Geo 30,2022-07-18,34911.96,280715.97
Geo 30,2022-07-25,35789.08,281992.53
Geo 30,2022-08-01,34725.77,330385.99
Geo 30,2022-08-08,33695.86,316639.11
Geo 30,2022-08-15,32249.2,323802.85
Geo 30,2022-08-22,30324.41,276673.34
Geo 30,2022-08-29,29934.49,249949.5
Geo 30,2022-09-05,33077.87,321980.77
